Device,Branch,Location,PLU,Timestamp
HH020001,1,499,706421573788,19/07/11 17:55
HH020002,1,499,706421573788,19/07/11 17:56
HH020003,1,499,706421573788,19/07/11 17:56
HH020004,1,499,706421573764,19/07/11 17:56
HH020005,1,499,706421573764,19/07/11 17:56
HH020006,1,499,706421573764,19/07/11 17:57
HH020007,1,499,706421573764,19/07/11 17:57
HH020008,1,499,706421573764,19/07/11 17:57
HH020009,1,499,706421573771,19/07/11 17:57
HH020010,1,499,706421573771,19/07/11 17:57
HH020011,1,499,706421573771,19/07/11 17:57
HH020012,1,499,706421573771,19/07/11 17:57
HH020013,1,499,706421573771,19/07/11 17:57
HH020014,1,499,706421573788,19/07/11 17:58
HH020015,1,499,706421573771,19/07/11 17:58
HH020016,1,499,706421573771,19/07/11 17:58
HH020017,1,499,706421573771,19/07/11 17:58
HH020018,1,499,706421573771,19/07/11 17:59
HH020019,1,499,706421573771,19/07/11 17:59
HH020020,1,499,706421573771,19/07/11 17:59
HH020021,1,499,706421573771,19/07/11 17:59
HH020022,1,499,706421573771,19/07/11 17:59
HH020023,1,499,706421573771,19/07/11 18:00
HH020024,1,499,706421573771,19/07/11 18:00
HH020025,1,499,032546260365,19/07/11 18:00
HH020026,1,499,032546260365,19/07/11 18:00
HH020027,1,499,032546260365,19/07/11 18:00
HH020028,1,499,032546260365,19/07/11 18:01
HH020029,1,499,032546260372,19/07/11 18:01
HH020030,1,499,032546260358,19/07/11 18:01
HH020031,1,501,032546260433,19/07/11 18:02
HH020032,1,501,032546260433,19/07/11 18:02
HH020033,1,501,032546260433,19/07/11 18:02
HH020034,1,501,032546260433,19/07/11 18:02
HH020035,1,501,032546260433,19/07/11 18:03
HH020036,1,501,032546260433,19/07/11 18:03
HH020037,1,501,032546260433,19/07/11 18:03
HH020038,1,501,032546260433,19/07/11 18:03
HH020039,1,501,032546260433,19/07/11 18:04
HH020040,1,501,032546260419,19/07/11 18:04
HH020041,1,501,032546260440,19/07/11 18:04
HH020042,1,501,032546260433,19/07/11 18:04
HH020043,1,501,032546260426,19/07/11 18:04
HH020044,1,501,032546260426,19/07/11 18:04
HH020045,1,501,032546260426,19/07/11 18:05
HH020046,1,501,032546260440,19/07/11 18:05
HH020047,1,501,032546260440,19/07/11 18:05
HH020048,1,501,032546260440,19/07/11 18:05
HH020049,1,501,032546260440,19/07/11 18:05
HH020050,1,502,706421574150,19/07/11 18:06
HH020051,1,502,706421574150,19/07/11 18:06
HH020052,1,502,706421574150,19/07/11 18:06
HH020053,1,502,706421574150,19/07/11 18:08
HH020054,1,502,706421574150,19/07/11 18:08
HH020055,1,502,706421574150,19/07/11 18:09
