Device,Branch,Location,PLU,Timestamp
HH010001,1,801,5051508059293,19/07/11 17:11
HH010002,1,801,5051508059293,19/07/11 17:11
HH010003,1,801,5051508059293,19/07/11 17:11
HH010004,1,801,5051508059293,19/07/11 17:12
HH010005,1,801,5051508059293,19/07/11 17:12
HH010006,1,801,5051508059293,19/07/11 17:12
HH010007,1,801,5051508059293,19/07/11 17:12
HH010008,1,801,5051508059293,19/07/11 17:12
HH010009,1,801,5051508059293,19/07/11 17:12
HH010010,1,801,5051508059293,19/07/11 17:12
HH010011,1,801,5051508059293,19/07/11 17:12
HH010012,1,801,5051508059293,19/07/11 17:12
HH010013,1,801,5051508059293,19/07/11 17:12
HH010014,1,801,5051508059293,19/07/11 17:12
HH010015,1,801,5051508059293,19/07/11 17:12
HH010016,1,801,5051508059293,19/07/11 17:13
HH010017,1,801,5051508059293,19/07/11 17:13
HH010018,1,801,5051508059293,19/07/11 17:13
HH010019,1,801,5051508059293,19/07/11 17:13
HH010020,1,801,5051508059293,19/07/11 17:13
HH010021,1,801,5051508059293,19/07/11 17:13
HH010022,1,801,5051508059293,19/07/11 17:13
HH010023,1,801,5051508059293,19/07/11 17:13
HH010024,1,801,5051508059293,19/07/11 17:13
HH010025,1,801,5051508059293,19/07/11 17:13
HH010026,1,801,5051508059293,19/07/11 17:13
HH010027,1,801,5051508059293,19/07/11 17:13
HH010028,1,801,5051508059293,19/07/11 17:13
HH010029,1,801,5051508059293,19/07/11 17:14
HH010030,1,801,5051508059293,19/07/11 17:14
HH010031,1,801,5051508059293,19/07/11 17:14
HH010032,1,801,5051508059293,19/07/11 17:14
HH010033,1,801,5051508059293,19/07/11 17:14
HH010034,1,801,5051508059293,19/07/11 17:14
HH010035,1,801,5051508059293,19/07/11 17:14
HH010036,1,801,5051508059293,19/07/11 17:14
HH010037,1,801,5051508059293,19/07/11 17:14
HH010038,1,801,5051508059293,19/07/11 17:14
HH010039,1,801,5051508059293,19/07/11 17:14
HH010040,1,801,5051508059293,19/07/11 17:14
HH010041,1,801,5051508059293,19/07/11 17:14
HH010042,1,801,5051508059293,19/07/11 17:14
HH010043,1,801,5051508059293,19/07/11 17:14
HH010044,1,801,5051508059293,19/07/11 17:14
HH010045,1,801,5051508059293,19/07/11 17:14
HH010046,1,801,5051508059293,19/07/11 17:14
HH010047,1,801,5051508059293,19/07/11 17:14
HH010048,1,801,5051508059293,19/07/11 17:14
HH010049,1,801,5051508059293,19/07/11 17:15
HH010050,1,801,5051508059293,19/07/11 17:15
HH010051,1,801,5051508059293,19/07/11 17:15
HH010052,1,801,5051508059293,19/07/11 17:15
HH010053,1,801,5051508059293,19/07/11 17:15
HH010054,1,801,5051508059293,19/07/11 17:15
HH010055,1,801,5051508059293,19/07/11 17:15
HH010056,1,801,5051508059293,19/07/11 17:15
HH010057,1,801,5051508059293,19/07/11 17:15
HH010058,1,801,5051508059293,19/07/11 17:15
HH010059,1,801,5051508059293,19/07/11 17:15
HH010060,1,801,5051508059293,19/07/11 17:15
HH010061,1,801,5051508059293,19/07/11 17:15
HH010062,1,801,5051508059293,19/07/11 17:15
HH010063,1,801,5051508266202,19/07/11 17:15
HH010064,1,801,5051508266202,19/07/11 17:15
HH010065,1,801,5051508266219,19/07/11 17:15
HH010066,1,801,5051508266202,19/07/11 17:15
HH010067,1,819,6417976392642,19/07/11 17:18
