Branch,Location,PLU,Timestamp
1,960,2976252254240,2011/11/22 19:21:06
1,960,2976252454244,2011/11/22 19:21:09
1,960,2976252754245,2011/11/22 19:21:10
1,960,2976252854242,2011/11/22 19:21:11
1,960,2976351823323,2011/11/22 19:21:12
1,960,2976352623328,2011/11/22 19:21:13
1,960,2976352323327,2011/11/22 19:21:14
1,960,2976352423324,2011/11/22 19:21:15
1,960,2540113403056,2011/11/22 19:21:17
1,960,2540113403056,2011/11/22 19:21:18
1,960,2540113503053,2011/11/22 19:21:34
1,960,8714468698366,2011/11/22 19:21:36
1,960,2540113703057,2011/11/22 19:21:37
1,960,2540113803054,2011/11/22 19:21:38
1,960,2540113803054,2011/11/22 19:21:39
1,960,8714468698380,2011/11/22 19:21:40
1,960,2540113903051,2011/11/22 19:21:42
1,960,2540114003057,2011/11/22 19:21:43
1,960,2540114003057,2011/11/22 19:21:44
1,960,2540114103054,2011/11/22 19:21:45
1,960,2540114103054,2011/11/22 19:21:50
1,960,8714468698410,2011/11/22 19:21:51
1,960,8717897794838,2011/11/22 19:21:54
1,960,8717897794692,2011/11/22 19:21:55
1,960,2869413627314,2011/11/22 19:21:57
1,960,2869413727311,2011/11/22 19:21:58
1,960,2869413627314,2011/11/22 19:21:59
1,960,2869413427310,2011/11/22 19:22:00
1,960,8717897794821,2011/11/22 19:22:01
1,960,8717897794906,2011/11/22 19:22:02
1,960,8717897794920,2011/11/22 19:22:03
1,960,8717897794937,2011/11/22 19:22:04
1,960,8717897794852,2011/11/22 19:22:06
1,960,2940765354124,2011/11/22 19:22:09
1,960,2940765954126,2011/11/22 19:22:10
1,960,720026138227,2011/11/22 19:22:14
1,960,2940765554128,2011/11/22 19:22:15
1,960,2940766154129,2011/11/22 19:22:16
1,960,2940965954148,2011/11/22 19:22:18
1,960,2940965554140,2011/11/22 19:22:19
1,960,2940966154141,2011/11/22 19:22:21
1,960,2940965854141,2011/11/22 19:22:22
1,960,2940965754144,2011/11/22 19:22:23
1,960,2940965754144,2011/11/22 19:22:24
1,960,2978358028350,2011/11/22 19:22:27
1,960,2978358228354,2011/11/22 19:22:28
1,960,2978357728350,2011/11/22 19:22:29
1,960,2978357828357,2011/11/22 19:22:30
1,960,2978358428358,2011/11/22 19:22:31
1,960,2978358728359,2011/11/22 19:22:31
1,960,2978358628352,2011/11/22 19:22:32
1,960,2978358228354,2011/11/22 19:22:34
1,960,2978358428358,2011/11/22 19:22:35
1,960,2939267108380,2011/11/22 19:22:37
1,960,2939267408381,2011/11/22 19:22:38
1,960,2939267608385,2011/11/22 19:22:40
1,960,2939267008383,2011/11/22 19:22:41
1,960,2939267208387,2011/11/22 19:22:42
1,960,2939267508388,2011/11/22 19:22:43
1,960,2939366821166,2011/11/22 19:22:44
1,960,2939367621161,2011/11/22 19:22:45
1,960,2939367021169,2011/11/22 19:22:46
1,960,2939367121166,2011/11/22 19:22:51
1,960,2940866154135,2011/11/22 19:24:13
1,960,720026099153,2011/11/22 19:24:17
1,960,720026099146,2011/11/22 19:24:18
1,960,720026099139,2011/11/22 19:24:19
1,960,720026099115,2011/11/22 19:24:20
1,960,720026089031,2011/11/22 19:24:21
1,960,2940665354118,2011/11/22 19:24:23
1,960,720026081448,2011/11/22 19:24:24
1,960,2977258028323,2011/11/22 19:24:27
1,960,2977258028323,2011/11/22 19:24:28
1,960,2977257828320,2011/11/22 19:24:29
1,960,2977257828320,2011/11/22 19:24:29
1,960,2977258028323,2011/11/22 19:24:30
1,960,2977258028323,2011/11/22 19:24:32
1,960,2977258028323,2011/11/22 19:24:33
1,960,2977258228327,2011/11/22 19:24:34
1,960,2977258228327,2011/11/22 19:24:35
1,960,2977258228327,2011/11/22 19:24:36
1,960,2977258228327,2011/11/22 19:24:37
1,960,2977258228327,2011/11/22 19:24:38
1,960,2977258228327,2011/11/22 19:24:39
1,960,2977256928328,2011/11/22 19:24:39
1,960,2977256928328,2011/11/22 19:24:40
1,960,2977256928328,2011/11/22 19:24:41
1,960,2977258628325,2011/11/22 19:24:43
1,960,2977258628325,2011/11/22 19:24:46
1,960,2977256928328,2011/11/22 19:24:46
1,960,2977158828313,2011/11/22 19:24:47
1,960,2977158628319,2011/11/22 19:24:48
1,960,2977158628319,2011/11/22 19:24:49
1,960,2977158428315,2011/11/22 19:24:50
1,960,2977158428315,2011/11/22 19:24:51
1,960,2977158428315,2011/11/22 19:24:52
1,960,2977158428315,2011/11/22 19:24:53
1,960,2977158428315,2011/11/22 19:24:53
1,960,2977158228311,2011/11/22 19:24:54
1,960,2977158228311,2011/11/22 19:24:55
1,960,2977158228311,2011/11/22 19:24:56
1,960,2977158228311,2011/11/22 19:24:57
1,960,2977158028317,2011/11/22 19:24:59
1,960,2977158028317,2011/11/22 19:24:59
1,960,2977158028317,2011/11/22 19:25:00
1,960,2977158228311,2011/11/22 19:25:01
1,960,2977157828314,2011/11/22 19:25:02
1,960,2977157828314,2011/11/22 19:25:02
1,960,2977158028317,2011/11/22 19:25:03
1,960,2977158028317,2011/11/22 19:25:04
1,960,2843913625469,2011/11/22 19:25:14
1,960,2844313411843,2011/11/22 19:25:15
1,960,2844313411843,2011/11/22 19:25:18
1,960,2843913625469,2011/11/22 19:25:20
1,960,2844213611848,2011/11/22 19:25:22
1,960,2844213400367,2011/11/22 19:25:24
1,960,2844214000368,2011/11/22 19:25:25
1,960,2844213611848,2011/11/22 19:25:29
1,960,2844213611848,2011/11/22 19:25:31
1,960,2844213811842,2011/11/22 19:25:32
1,960,2844213611848,2011/11/22 19:25:34
1,960,883945081354,2011/11/22 19:25:36
1,960,7630001347083,2011/11/22 19:25:38
1,960,7630001347076,2011/11/22 19:25:39
1,960,2844213814546,2011/11/22 19:25:40
1,960,2844214014549,2011/11/22 19:25:42
1,960,2844214014549,2011/11/22 19:25:43
1,960,2844213614542,2011/11/22 19:25:46
1,960,2843914011841,2011/11/22 19:25:47
1,960,2843914011841,2011/11/22 19:25:49
1,960,883945061516,2011/11/22 19:26:01
1,960,883945061530,2011/11/22 19:26:03
1,960,2843914211845,2011/11/22 19:26:04
1,960,2843914025466,2011/11/22 19:26:09
1,960,2843914025466,2011/11/22 19:26:11
1,960,2843914025466,2011/11/22 19:26:12
1,960,2843914225460,2011/11/22 19:26:16
1,960,2843914025466,2011/11/22 19:26:18
1,960,2843914025466,2011/11/22 19:26:19
1,960,2843913825463,2011/11/22 19:26:23
1,960,2843913825463,2011/11/22 19:26:24
1,960,2843914025466,2011/11/22 19:26:26
1,960,2843914225460,2011/11/22 19:26:26
1,960,2843913625469,2011/11/22 19:26:27
1,960,2843914025466,2011/11/22 19:26:29
1,960,2843914225460,2011/11/22 19:26:31
1,960,2968155000369,2011/11/22 19:26:36
1,960,2968154800366,2011/11/22 19:26:38
1,960,2968155200363,2011/11/22 19:26:39
1,960,2968155400367,2011/11/22 19:26:40
1,960,2968155200363,2011/11/22 19:26:41
1,960,2968155000369,2011/11/22 19:26:42
1,960,2968155200363,2011/11/22 19:26:43
1,960,080694289479,2011/11/22 19:30:47
1,960,080694289479,2011/11/22 19:30:48
1,960,080694289479,2011/11/22 19:30:49
1,960,080694286508,2011/11/22 19:30:51
1,960,080694122226,2011/11/22 19:30:52
1,960,080694122226,2011/11/22 19:30:53
1,960,080694189007,2011/11/22 19:31:12
1,960,080694189007,2011/11/22 19:31:13
1,960,080694215010,2011/11/22 19:31:14
1,960,080694546244,2011/11/22 19:31:15
1,960,080694546206,2011/11/22 19:31:16
1,960,080694546206,2011/11/22 19:31:17
1,960,080694546206,2011/11/22 19:31:18
1,960,080694546206,2011/11/22 19:31:18
1,960,080694546183,2011/11/22 19:31:19
1,960,080694546183,2011/11/22 19:31:20
1,960,080694347704,2011/11/22 19:31:44
1,960,080694347643,2011/11/22 19:31:46
1,960,080694347667,2011/11/22 19:31:48
1,960,080694347681,2011/11/22 19:31:49
1,960,080694347667,2011/11/22 19:31:50
1,960,080694347681,2011/11/22 19:31:55
1,960,080694347681,2011/11/22 19:31:56
1,960,080694347704,2011/11/22 19:31:58
1,960,080694546305,2011/11/22 19:32:11
1,960,080694347704,2011/11/22 19:32:13
1,960,080694546275,2011/11/22 19:32:14
1,960,080694546275,2011/11/22 19:32:17
1,960,080694546244,2011/11/22 19:32:18
1,960,080694546275,2011/11/22 19:32:19
1,960,080694546244,2011/11/22 19:32:20
1,960,8717457171581,2011/11/22 19:34:35
1,960,8717457171581,2011/11/22 19:34:36
1,960,8717457171581,2011/11/22 19:34:37
1,960,8717457171581,2011/11/22 19:34:38
1,960,8717457171581,2011/11/22 19:34:38
1,960,8717457171581,2011/11/22 19:34:39
1,960,8717457171581,2011/11/22 19:34:40
1,960,8717457171581,2011/11/22 19:34:41
1,960,8717457206016,2011/11/22 19:36:05
1,960,8717457205699,2011/11/22 19:36:17
1,960,8717457205699,2011/11/22 19:36:18
1,960,8717457205699,2011/11/22 19:36:19
1,960,8717457205699,2011/11/22 19:36:25
1,960,8717457205699,2011/11/22 19:36:26
1,960,8717457205699,2011/11/22 19:36:27
