Device,Branch,Location,PLU,Timestamp
HH010001,1,909,714642712114,19/07/11 12:17
HH010002,1,909,714642712091,19/07/11 12:17
HH010003,1,909,714642712107,19/07/11 12:18
HH010004,1,909,714642712107,19/07/11 12:18
HH010005,1,909,714642712121,19/07/11 12:18
HH010006,1,909,714642712107,19/07/11 12:18
HH010007,1,909,714642712107,19/07/11 12:18
HH010008,1,909,714642712107,19/07/11 12:18
HH010009,1,909,714642712084,19/07/11 12:18
HH010010,1,909,714642712107,19/07/11 12:18
HH010011,1,909,714642712107,19/07/11 12:19
HH010012,1,909,714642712107,19/07/11 12:19
HH010013,1,908,714642741855,19/07/11 12:20
HH010014,1,908,714642741855,19/07/11 12:21
HH010015,1,908,714642741862,19/07/11 12:21
HH010016,1,908,714642741855,19/07/11 12:21
HH010017,1,908,714642741848,19/07/11 12:21
HH010018,1,908,714642741862,19/07/11 12:21
HH010019,1,908,714642741855,19/07/11 12:21
HH010020,1,908,714642741824,19/07/11 12:21
HH010021,1,908,714642741848,19/07/11 12:21
HH010022,1,908,714642741848,19/07/11 12:21
HH010023,1,908,714642741848,19/07/11 12:22
HH010024,1,908,714642741848,19/07/11 12:22
HH010025,1,908,714642741855,19/07/11 12:22
HH010026,1,908,714642741855,19/07/11 12:22
HH010027,1,908,714642741855,19/07/11 12:22
HH010028,1,908,714642741831,19/07/11 12:22
HH010029,1,908,714642741831,19/07/11 12:22
HH010030,1,908,714642741831,19/07/11 12:22
HH010031,1,908,714642741855,19/07/11 12:23
HH010032,1,908,714642741848,19/07/11 12:23
HH010033,1,908,714642741831,19/07/11 12:23
HH010034,1,908,714642741848,19/07/11 12:23
HH010035,1,908,714642741831,19/07/11 12:23
HH010036,1,908,714642741848,19/07/11 12:23
HH010037,1,908,714642741848,19/07/11 12:23
HH010038,1,908,714642741831,19/07/11 12:23
HH010039,1,908,714642741831,19/07/11 12:23
HH010040,1,908,714642741749,19/07/11 12:23
HH010041,1,908,714642741756,19/07/11 12:23
HH010042,1,908,714642741756,19/07/11 12:23
HH010043,1,908,714642741756,19/07/11 12:24
HH010044,1,908,714642741732,19/07/11 12:24
HH010045,1,908,714642741749,19/07/11 12:24
HH010046,1,908,714642741749,19/07/11 12:24
HH010047,1,908,714642741749,19/07/11 12:24
HH010048,1,908,714642741749,19/07/11 12:24
HH010049,1,908,714642741749,19/07/11 12:24
HH010050,1,908,714642741732,19/07/11 12:24
HH010051,1,908,714642741756,19/07/11 12:24
HH010052,1,908,714642741756,19/07/11 12:24
HH010053,1,908,714642741725,19/07/11 12:24
HH010054,1,908,714642741756,19/07/11 12:24
HH010055,1,908,714642741732,19/07/11 12:25
HH010056,1,908,2868002700360,19/07/11 12:25
HH010057,1,908,714642741732,19/07/11 12:25
HH010058,1,908,714642741732,19/07/11 12:25
HH010059,1,908,714642741732,19/07/11 12:25
HH010060,1,908,714642741763,19/07/11 12:25
HH010061,1,908,714642741756,19/07/11 12:25
HH010062,1,908,714642741732,19/07/11 12:25
HH010063,1,908,2868002800367,19/07/11 12:25
HH010064,1,908,714642741732,19/07/11 12:25
HH010065,1,908,714642741732,19/07/11 12:25
HH010066,1,908,714642741732,19/07/11 12:26
HH010067,1,908,714642741732,19/07/11 12:26
HH010068,1,907,714642657149,19/07/11 12:26
