Device,Branch,Location,PLU,Timestamp
HH020001,1,945,5015311162823,19/07/11 13:26
HH020002,1,945,5015311162823,19/07/11 13:26
HH020003,1,945,5015311162823,19/07/11 13:26
HH020004,1,945,5015311159588,19/07/11 13:26
HH020005,1,945,5015311159588,19/07/11 13:26
HH020006,1,945,5015311159588,19/07/11 13:26
HH020007,1,945,5015311159588,19/07/11 13:26
HH020008,1,945,5015311159588,19/07/11 13:26
HH020009,1,945,5015311159588,19/07/11 13:27
HH020010,1,945,5015311159588,19/07/11 13:27
HH020011,1,945,5015311159588,19/07/11 13:27
HH020012,1,945,5015311159625,19/07/11 13:27
HH020013,1,945,5015311162861,19/07/11 13:27
HH020014,1,945,5015311162830,19/07/11 13:27
HH020015,1,945,5015311162830,19/07/11 13:27
HH020016,1,945,5015311162830,19/07/11 13:27
HH020017,1,945,5015311162830,19/07/11 13:27
HH020018,1,945,5015311162830,19/07/11 13:27
HH020019,1,945,5015311159595,19/07/11 13:28
HH020020,1,945,5015311159595,19/07/11 13:28
HH020021,1,945,5015311159595,19/07/11 13:28
HH020022,1,945,5015311159595,19/07/11 13:28
HH020023,1,945,5015311159595,19/07/11 13:28
HH020024,1,945,5015311159595,19/07/11 13:28
HH020025,1,945,5015311159595,19/07/11 13:28
HH020026,1,945,5015311159595,19/07/11 13:28
HH020027,1,945,5015311159632,19/07/11 13:28
HH020028,1,945,5015311159632,19/07/11 13:28
HH020029,1,945,5015311159632,19/07/11 13:28
HH020030,1,945,5015311159663,19/07/11 13:29
HH020031,1,945,5015311162847,19/07/11 13:29
HH020032,1,945,5015311162847,19/07/11 13:29
HH020033,1,945,5015311159670,19/07/11 13:29
HH020034,1,945,5015311159670,19/07/11 13:29
HH020035,1,945,5015311159670,19/07/11 13:29
HH020036,1,945,5015311159670,19/07/11 13:29
HH020037,1,945,5015311159670,19/07/11 13:29
HH020038,1,945,5015311159670,19/07/11 13:30
HH020039,1,945,5015311159670,19/07/11 13:30
HH020040,1,945,5015311159670,19/07/11 13:30
HH020041,1,945,5015311159618,19/07/11 13:30
HH020042,1,945,5015311159618,19/07/11 13:30
HH020043,1,369,5010158629720,19/07/11 13:31
HH020044,1,369,5010158629720,19/07/11 13:31
HH020045,1,369,5010158629737,19/07/11 13:31
HH020046,1,369,5010158629751,19/07/11 13:31
HH020047,1,369,5010158629737,19/07/11 13:32
HH020048,1,369,5010158629751,19/07/11 13:32
HH020049,1,369,5010158629768,19/07/11 13:32
HH020050,1,369,5010158629768,19/07/11 13:32
HH020051,1,369,5010158629782,19/07/11 13:32
HH020052,1,369,5010158629782,19/07/11 13:32
HH020053,1,369,5010158629782,19/07/11 13:32
HH020054,1,369,5010158629805,19/07/11 13:32
HH020055,1,369,5010158629805,19/07/11 13:32
HH020056,1,369,5010158629829,19/07/11 13:33
HH020057,1,369,5010158629829,19/07/11 13:33
HH020058,1,369,5010158629836,19/07/11 13:33
HH020059,1,369,5010158629836,19/07/11 13:33
HH020060,1,369,5010158629836,19/07/11 13:33
HH020061,1,369,5010158629836,19/07/11 13:33
HH020062,1,369,5010158629850,19/07/11 13:33
HH020063,1,369,5010158629850,19/07/11 13:33
HH020064,1,369,5010158629850,19/07/11 13:34
HH020065,1,369,5010158629867,19/07/11 13:34
HH020066,1,369,5010158629867,19/07/11 13:34
HH020067,1,369,5010158629867,19/07/11 13:34
HH020068,1,369,5010158629867,19/07/11 13:34
HH020069,1,369,5010158629881,19/07/11 13:34
HH020070,1,369,5010158629881,19/07/11 13:34
HH020071,1,369,5010158629881,19/07/11 13:35
HH020072,1,369,5010158629881,19/07/11 13:35
HH020073,1,369,5010158629881,19/07/11 13:35
HH020074,1,369,5010158629904,19/07/11 13:35
HH020075,1,369,5010158629911,19/07/11 13:35
HH020076,1,369,5010158629911,19/07/11 13:35
HH020077,1,369,5010158629928,19/07/11 13:35
HH020078,1,369,2701506103421,19/07/11 13:35
HH020079,1,369,5010158629935,19/07/11 13:36
HH020080,1,369,5010158629935,19/07/11 13:36
HH020081,1,369,5010158629935,19/07/11 13:36
HH020082,1,369,5010158629959,19/07/11 13:36
HH020083,1,369,5010158629966,19/07/11 13:36
HH020084,1,369,5010158629973,19/07/11 13:36
HH020085,1,369,5010158629973,19/07/11 13:36
HH020086,1,369,5010158629980,19/07/11 13:36
HH020087,1,369,5010158629980,19/07/11 13:37
HH020088,1,369,5010158629980,19/07/11 13:37
HH020089,1,369,5010158629997,19/07/11 13:37
HH020090,1,369,5010158629997,19/07/11 13:37
HH020091,1,369,5010158630009,19/07/11 13:37
HH020092,1,369,5010158630009,19/07/11 13:37
HH020093,1,369,5010158630016,19/07/11 13:38
HH020094,1,369,5010158630016,19/07/11 13:38
HH020095,1,369,5010158630023,19/07/11 13:38
HH020096,1,369,5010158630030,19/07/11 13:38
HH020097,1,369,5010158629980,19/07/11 13:38
HH020098,1,369,5010158630030,19/07/11 13:38
HH020099,1,369,5010158630030,19/07/11 13:38
HH020100,1,369,5010158630047,19/07/11 13:38
HH020101,1,369,5010158630054,19/07/11 13:39
HH020102,1,369,5010158630054,19/07/11 13:39
HH020103,1,368,5010158631983,19/07/11 13:40
HH020104,1,368,5010158631983,19/07/11 13:40
HH020105,1,368,5010158631990,19/07/11 13:40
HH020106,1,368,5010158631990,19/07/11 13:40
HH020107,1,368,5010158632003,19/07/11 13:40
HH020108,1,368,5010158632003,19/07/11 13:40
HH020109,1,368,5010158632010,19/07/11 13:40
HH020110,1,368,5010158632010,19/07/11 13:41
HH020111,1,368,5010158632027,19/07/11 13:41
HH020112,1,368,5010158632027,19/07/11 13:41
HH020113,1,368,5010158632027,19/07/11 13:41
HH020114,1,368,5010158632034,19/07/11 13:41
HH020115,1,368,5010158632034,19/07/11 13:41
HH020116,1,368,5010158632041,19/07/11 13:41
HH020117,1,368,5010158632041,19/07/11 13:41
HH020118,1,368,5010158632041,19/07/11 13:42
HH020119,1,368,5010158632041,19/07/11 13:42
HH020120,1,368,5010158632058,19/07/11 13:42
HH020121,1,368,5010158632065,19/07/11 13:42
HH020122,1,368,5010158632065,19/07/11 13:42
HH020123,1,368,5010158632072,19/07/11 13:42
HH020124,1,368,5010158632072,19/07/11 13:42
HH020125,1,368,5010158632072,19/07/11 13:42
HH020126,1,368,5010158632072,19/07/11 13:42
HH020127,1,368,5010158632089,19/07/11 13:42
HH020128,1,368,5010158632089,19/07/11 13:43
HH020129,1,368,5010158632089,19/07/11 13:43
HH020130,1,368,5010158632089,19/07/11 13:43
