Device,Branch,Location,PLU,Timestamp
HH030001,1,182,732075939632,19/07/11 10:05
HH030002,1,182,732075939632,19/07/11 10:06
HH030003,1,182,732075939632,19/07/11 10:06
HH030004,1,182,732075939632,19/07/11 10:06
HH030005,1,182,732075939632,19/07/11 10:06
HH030006,1,182,732075939632,19/07/11 10:06
HH030007,1,182,732075939632,19/07/11 10:06
HH030008,1,182,732075939649,19/07/11 10:06
HH030009,1,182,732075939632,19/07/11 10:06
HH030010,1,183,883945144790,19/07/11 10:06
HH030011,1,183,883945144783,19/07/11 10:06
HH030012,1,183,883945144769,19/07/11 10:06
HH030013,1,183,883945144783,19/07/11 10:07
HH030014,1,183,883945144776,19/07/11 10:07
HH030015,1,183,883945144776,19/07/11 10:07
HH030016,1,183,883945144783,19/07/11 10:07
HH030017,1,183,883945144769,19/07/11 10:07
HH030018,1,183,883945144790,19/07/11 10:07
HH030019,1,183,883945144806,19/07/11 10:07
HH030020,1,183,883945144776,19/07/11 10:07
HH030021,1,183,883945144783,19/07/11 10:07
HH030022,1,185,883945029868,19/07/11 10:08
HH030023,1,185,883945029875,19/07/11 10:08
HH030024,1,185,883945029875,19/07/11 10:08
HH030025,1,185,883945029868,19/07/11 10:08
HH030026,1,185,883945029882,19/07/11 10:08
HH030027,1,185,883945029868,19/07/11 10:08
HH030028,1,185,883945029868,19/07/11 10:08
HH030029,1,185,883945029882,19/07/11 10:08
HH030030,1,185,883945029875,19/07/11 10:08
HH030031,1,185,883945029899,19/07/11 10:08
HH030032,1,185,883945029851,19/07/11 10:08
HH030033,1,186,883945048197,19/07/11 10:08
HH030034,1,186,883945048197,19/07/11 10:09
HH030035,1,186,883945048227,19/07/11 10:09
HH030036,1,186,883945146107,19/07/11 10:09
HH030037,1,186,883945146091,19/07/11 10:09
HH030038,1,186,883945146084,19/07/11 10:09
HH030039,1,186,883945146091,19/07/11 10:09
HH030040,1,186,883945146084,19/07/11 10:09
HH030041,1,186,883945146084,19/07/11 10:09
HH030042,1,187,883945133053,19/07/11 10:09
HH030043,1,187,883945133053,19/07/11 10:09
HH030044,1,187,883945133053,19/07/11 10:09
HH030045,1,187,883945009846,19/07/11 10:10
HH030046,1,187,883945009846,19/07/11 10:10
HH030047,1,187,883945009822,19/07/11 10:10
HH030048,1,187,883945009853,19/07/11 10:10
HH030049,1,187,883945009822,19/07/11 10:10
HH030050,1,188,883945133060,19/07/11 10:10
HH030051,1,188,883945140372,19/07/11 10:10
HH030052,1,188,883945132131,19/07/11 10:10
HH030053,1,188,883945132131,19/07/11 10:10
HH030054,1,188,883945132131,19/07/11 10:11
HH030055,1,188,883945132131,19/07/11 10:11
HH030056,1,188,883945132131,19/07/11 10:11
HH030057,1,198,732075939182,19/07/11 10:11
HH030058,1,198,732075939182,19/07/11 10:11
HH030059,1,198,732075939182,19/07/11 10:11
HH030060,1,198,732075939182,19/07/11 10:11
HH030061,1,198,732075939182,19/07/11 10:11
HH030062,1,198,732075939595,19/07/11 10:12
HH030063,1,198,732075939588,19/07/11 10:12
HH030064,1,198,732075939595,19/07/11 10:12
HH030065,1,198,732075939588,19/07/11 10:12
HH030066,1,198,732075939595,19/07/11 10:12
HH030067,1,198,732075939595,19/07/11 10:12
HH030068,1,198,732075939588,19/07/11 10:12
HH030069,1,198,732075939588,19/07/11 10:12
HH030070,1,198,732075939595,19/07/11 10:12
HH030071,1,199,883945142123,19/07/11 10:12
HH030072,1,199,883945142086,19/07/11 10:12
HH030073,1,199,883945142093,19/07/11 10:12
HH030074,1,199,883945142093,19/07/11 10:12
HH030075,1,199,883945142093,19/07/11 10:12
HH030076,1,199,883945142093,19/07/11 10:12
HH030077,1,199,883945142109,19/07/11 10:12
HH030078,1,199,883945142109,19/07/11 10:12
HH030079,1,199,883945142109,19/07/11 10:12
HH030080,1,199,883945142109,19/07/11 10:12
HH030081,1,199,883945142116,19/07/11 10:12
HH030082,1,199,883945142116,19/07/11 10:12
HH030083,1,199,883945130311,19/07/11 10:12
HH030084,1,199,883945130311,19/07/11 10:13
HH030085,1,199,883945130311,19/07/11 10:13
HH030086,1,199,883945130328,19/07/11 10:13
HH030087,1,199,883945130342,19/07/11 10:13
HH030088,1,199,883945130328,19/07/11 10:13
HH030089,1,199,883945130328,19/07/11 10:13
HH030090,1,199,883945130335,19/07/11 10:13
HH030091,1,199,883945130335,19/07/11 10:13
HH030092,1,201,883945143212,19/07/11 10:13
HH030093,1,201,883945143229,19/07/11 10:13
HH030094,1,201,883945143236,19/07/11 10:13
HH030095,1,201,883945143236,19/07/11 10:13
HH030096,1,201,883945143236,19/07/11 10:13
HH030097,1,201,883945143236,19/07/11 10:13
HH030098,1,201,883945143236,19/07/11 10:13
HH030099,1,201,883945143236,19/07/11 10:13
HH030100,1,201,883945143236,19/07/11 10:13
HH030101,1,201,883945143236,19/07/11 10:13
HH030102,1,201,883945143243,19/07/11 10:13
HH030103,1,201,883945143243,19/07/11 10:13
HH030104,1,201,883945143243,19/07/11 10:13
HH030105,1,201,883945143243,19/07/11 10:13
HH030106,1,201,883945143243,19/07/11 10:13
HH030107,1,201,883945143250,19/07/11 10:13
