Device,Branch,Location,PLU,Timestamp
HH030001,1,49,884751367779,19/07/11 15:30
HH030002,1,49,884751367779,19/07/11 15:30
HH030003,1,49,884751367779,19/07/11 15:30
HH030004,1,49,884751367779,19/07/11 15:30
HH030005,1,49,884751367779,19/07/11 15:30
HH030006,1,49,884751367779,19/07/11 15:30
HH030007,1,49,884751367779,19/07/11 15:30
HH030008,1,49,884751367779,19/07/11 15:30
HH030009,1,49,884751367779,19/07/11 15:30
HH030010,1,49,884751367779,19/07/11 15:30
HH030011,1,49,884751370212,19/07/11 15:30
HH030012,1,49,884751370212,19/07/11 15:30
HH030013,1,49,884751370212,19/07/11 15:30
HH030014,1,49,884751370212,19/07/11 15:30
HH030015,1,50,884751370359,19/07/11 15:31
HH030016,1,50,884751370359,19/07/11 15:31
HH030017,1,50,884751370359,19/07/11 15:31
HH030018,1,50,884751370359,19/07/11 15:31
HH030019,1,50,884751370359,19/07/11 15:31
HH030020,1,50,884751370359,19/07/11 15:31
HH030021,1,52,884751367632,19/07/11 15:31
HH030022,1,52,884751367632,19/07/11 15:31
HH030023,1,52,884751367632,19/07/11 15:31
HH030024,1,52,884751367632,19/07/11 15:31
HH030025,1,52,884751367632,19/07/11 15:31
HH030026,1,52,884751367632,19/07/11 15:31
HH030027,1,52,884751367632,19/07/11 15:31
HH030028,1,52,884751367632,19/07/11 15:31
HH030029,1,52,884751367632,19/07/11 15:31
HH030030,1,52,884751367632,19/07/11 15:31
HH030031,1,52,884751367632,19/07/11 15:31
HH030032,1,52,884751367649,19/07/11 15:31
HH030033,1,52,884751367649,19/07/11 15:31
HH030034,1,52,884751367649,19/07/11 15:31
HH030035,1,52,884751367649,19/07/11 15:31
HH030036,1,52,884751367649,19/07/11 15:32
HH030037,1,52,884751367649,19/07/11 15:32
HH030038,1,52,884751367649,19/07/11 15:32
HH030039,1,56,826215980605,19/07/11 15:32
HH030040,1,56,826215980605,19/07/11 15:32
HH030041,1,56,826215980605,19/07/11 15:32
HH030042,1,55,886737117903,19/07/11 15:32
HH030043,1,54,826216029204,19/07/11 15:33
HH030044,1,54,826216029198,19/07/11 15:33
HH030045,1,54,826216029198,19/07/11 15:33
HH030046,1,54,826216029211,19/07/11 15:33
HH030047,1,54,826216029211,19/07/11 15:33
HH030048,1,54,826216029211,19/07/11 15:33
HH030049,1,54,826216029181,19/07/11 15:33
HH030050,1,54,826216029211,19/07/11 15:33
HH030051,1,57,826216126743,19/07/11 15:34
HH030052,1,57,826216126743,19/07/11 15:34
HH030053,1,57,826216126743,19/07/11 15:34
HH030054,1,57,826216126743,19/07/11 15:34
HH030055,1,57,826216126743,19/07/11 15:34
HH030056,1,57,826216126743,19/07/11 15:34
HH030057,1,57,826216126743,19/07/11 15:34
HH030058,1,57,826216126743,19/07/11 15:34
HH030059,1,57,826216126750,19/07/11 15:34
HH030060,1,57,826216126750,19/07/11 15:34
HH030061,1,57,826216126750,19/07/11 15:34
HH030062,1,57,826216126750,19/07/11 15:34
HH030063,1,57,826216126750,19/07/11 15:34
HH030064,1,57,826216126750,19/07/11 15:34
HH030065,1,57,826216126750,19/07/11 15:35
HH030066,1,57,826216126767,19/07/11 15:35
HH030067,1,57,2857802826851,19/07/11 15:35
HH030068,1,57,826216126767,19/07/11 15:35
HH030069,1,57,826216126750,19/07/11 15:35
HH030070,1,57,826216126767,19/07/11 15:35
HH030071,1,57,826216126767,19/07/11 15:35
HH030072,1,61,826215963721,19/07/11 15:36
HH030073,1,61,826215963721,19/07/11 15:36
HH030074,1,61,826215963721,19/07/11 15:36
HH030075,1,61,826215963721,19/07/11 15:36
HH030076,1,61,826215963721,19/07/11 15:36
HH030077,1,61,826215963721,19/07/11 15:36
HH030078,1,61,826215963721,19/07/11 15:36
HH030079,1,61,826215963721,19/07/11 15:36
HH030080,1,61,2853902726855,19/07/11 15:37
HH030081,1,61,826215963738,19/07/11 15:37
HH030082,1,61,826215963738,19/07/11 15:37
HH030083,1,61,826215963738,19/07/11 15:37
HH030084,1,61,826215963738,19/07/11 15:37
HH030085,1,61,826215963707,19/07/11 15:37
HH030086,1,61,826215963738,19/07/11 15:37
HH030087,1,61,826215963714,19/07/11 15:37
HH030088,1,61,826215963714,19/07/11 15:37
HH030089,1,61,826215963714,19/07/11 15:37
HH030090,1,61,826215963714,19/07/11 15:37
HH030091,1,62,886737113714,19/07/11 15:38
HH030092,1,62,886737113684,19/07/11 15:38
HH030093,1,62,886737113714,19/07/11 15:38
HH030094,1,62,826216114931,19/07/11 15:38
HH030095,1,62,886737113714,19/07/11 15:38
HH030096,1,62,886737113707,19/07/11 15:38
HH030097,1,62,886737113714,19/07/11 15:38
HH030098,1,62,886737113707,19/07/11 15:38
HH030099,1,62,886737113707,19/07/11 15:38
HH030100,1,62,886737113707,19/07/11 15:38
HH030101,1,62,886737113707,19/07/11 15:38
HH030102,1,62,886737113707,19/07/11 15:38
HH030103,1,62,886737113707,19/07/11 15:39
HH030104,1,63,826215966265,19/07/11 15:41
HH030105,1,63,826215966265,19/07/11 15:41
HH030106,1,63,826215966265,19/07/11 15:41
HH030107,1,63,826215966265,19/07/11 15:41
HH030108,1,63,826215966265,19/07/11 15:41
HH030109,1,63,826215966265,19/07/11 15:41
HH030110,1,63,826215966265,19/07/11 15:41
HH030111,1,63,826215966265,19/07/11 15:41
HH030112,1,63,826215966265,19/07/11 15:41
HH030113,1,63,826215966265,19/07/11 15:41
HH030114,1,63,826215966265,19/07/11 15:41
HH030115,1,63,826215966265,19/07/11 15:41
HH030116,1,63,826215966265,19/07/11 15:41
HH030117,1,63,826215966265,19/07/11 15:41
HH030118,1,63,826215966265,19/07/11 15:41
HH030119,1,63,826215966265,19/07/11 15:41
HH030120,1,63,826215966265,19/07/11 15:41
HH030121,1,63,826215966265,19/07/11 15:41
HH030122,1,63,826215966265,19/07/11 15:41
HH030123,1,63,826215966265,19/07/11 15:41
HH030124,1,63,826215966258,19/07/11 15:42
HH030125,1,63,826215966258,19/07/11 15:42
HH030126,1,63,826215966258,19/07/11 15:42
HH030127,1,63,826215966258,19/07/11 15:42
HH030128,1,63,826215966258,19/07/11 15:42
HH030129,1,63,826215966258,19/07/11 15:42
HH030130,1,63,826215966258,19/07/11 15:42
HH030131,1,63,826215966258,19/07/11 15:42
HH030132,1,63,826215966258,19/07/11 15:42
HH030133,1,63,826215966258,19/07/11 15:42
HH030134,1,63,826215966272,19/07/11 15:42
HH030135,1,63,826215966272,19/07/11 15:42
HH030136,1,63,826215966272,19/07/11 15:42
HH030137,1,63,826215966272,19/07/11 15:42
HH030138,1,63,826215966272,19/07/11 15:42
HH030139,1,63,826215966272,19/07/11 15:42
HH030140,1,63,826215966272,19/07/11 15:42
HH030141,1,63,826215966272,19/07/11 15:42
HH030142,1,63,826215966272,19/07/11 15:42
HH030143,1,63,826215966289,19/07/11 15:43
HH030144,1,63,826215966289,19/07/11 15:43
HH030145,1,63,826215966289,19/07/11 15:43
HH030146,1,63,826215966241,19/07/11 15:43
HH030147,1,64,826215963776,19/07/11 15:44
HH030148,1,64,826215963776,19/07/11 15:44
HH030149,1,64,826215963776,19/07/11 15:44
HH030150,1,64,826215963776,19/07/11 15:44
HH030151,1,64,826215963776,19/07/11 15:44
HH030152,1,64,826215963776,19/07/11 15:44
HH030153,1,64,826215963776,19/07/11 15:44
HH030154,1,64,826215963769,19/07/11 15:44
HH030155,1,64,826215963769,19/07/11 15:44
HH030156,1,64,826215963769,19/07/11 15:44
HH030157,1,64,826215963769,19/07/11 15:44
HH030158,1,64,826215963769,19/07/11 15:44
HH030159,1,64,826215963769,19/07/11 15:44
HH030160,1,64,826215963783,19/07/11 15:44
HH030161,1,64,826215963783,19/07/11 15:44
HH030162,1,64,826215963783,19/07/11 15:45
HH030163,1,64,826215963783,19/07/11 15:45
HH030164,1,64,826215963790,19/07/11 15:45
HH030165,1,64,826215963790,19/07/11 15:45
