Device,Branch,Location,PLU,Timestamp
HH030001,1,132,766182281285,19/07/11 17:05
HH030002,1,132,732075157883,19/07/11 17:05
HH030003,1,133,732075714796,19/07/11 17:06
HH030004,1,133,732075714796,19/07/11 17:06
HH030005,1,134,027906114785,19/07/11 17:06
HH030006,1,134,027906114778,19/07/11 17:06
HH030007,1,134,027906114778,19/07/11 17:06
HH030008,1,134,027906114792,19/07/11 17:06
HH030009,1,134,027906114792,19/07/11 17:06
HH030010,1,134,027906114792,19/07/11 17:06
HH030011,1,135,732075372460,19/07/11 17:07
HH030012,1,135,706421713269,19/07/11 17:07
HH030013,1,136,732075723071,19/07/11 17:07
HH030014,1,136,732075723071,19/07/11 17:07
HH030015,1,136,732075723071,19/07/11 17:08
HH030016,1,136,732075723088,19/07/11 17:08
HH030017,1,136,732075723071,19/07/11 17:08
HH030018,1,137,732075382247,19/07/11 17:08
HH030019,1,137,732075382247,19/07/11 17:08
HH030020,1,137,732075382247,19/07/11 17:08
HH030021,1,137,732075382247,19/07/11 17:09
HH030022,1,137,732075382230,19/07/11 17:09
HH030023,1,137,732075382247,19/07/11 17:09
HH030024,1,138,881862770009,19/07/11 17:09
HH030025,1,138,706421713092,19/07/11 17:09
HH030026,1,138,706421713092,19/07/11 17:09
HH030027,1,139,732075720216,19/07/11 17:09
HH030028,1,139,732075720216,19/07/11 17:09
HH030029,1,139,732075720155,19/07/11 17:10
HH030030,1,140,732075079376,19/07/11 17:10
HH030031,1,141,706421702904,19/07/11 17:10
HH030032,1,141,706421702485,19/07/11 17:10
HH030033,1,143,732075722685,19/07/11 17:11
HH030034,1,143,732075722449,19/07/11 17:11
HH030035,1,143,732075722685,19/07/11 17:11
HH030036,1,143,732075722685,19/07/11 17:11
HH030037,1,143,732075722685,19/07/11 17:11
HH030038,1,143,732075722449,19/07/11 17:12
HH030039,1,143,732075722449,19/07/11 17:12
HH030040,1,143,732075722692,19/07/11 17:12
HH030041,1,143,732075722692,19/07/11 17:12
HH030042,1,143,732075722708,19/07/11 17:12
HH030043,1,143,732075722692,19/07/11 17:12
HH030044,1,143,732075722692,19/07/11 17:12
HH030045,1,146,706421702713,19/07/11 17:13
HH030046,1,146,706421702713,19/07/11 17:13
HH030047,1,146,706421702713,19/07/11 17:13
HH030048,1,145,884805599651,19/07/11 17:15
HH030049,1,145,884805599637,19/07/11 17:15
HH030050,1,145,884805599644,19/07/11 17:15
HH030051,1,145,884805599644,19/07/11 17:15
HH030052,1,144,706421904735,19/07/11 17:16
HH030053,1,144,706421904735,19/07/11 17:16
HH030054,1,144,706421904742,19/07/11 17:16
HH030055,1,150,884805541070,19/07/11 17:17
HH030056,1,150,884805541117,19/07/11 17:17
HH030057,1,151,884805807787,19/07/11 17:18
HH030058,1,151,884805807787,19/07/11 17:18
HH030059,1,151,884805807787,19/07/11 17:18
HH030060,1,151,884805807787,19/07/11 17:19
HH030061,1,151,884805807787,19/07/11 17:19
HH030062,1,151,884805807770,19/07/11 17:19
HH030063,1,151,884805807770,19/07/11 17:19
HH030064,1,151,884805807770,19/07/11 17:19
HH030065,1,151,884805807770,19/07/11 17:19
HH030066,1,151,884805807770,19/07/11 17:19
HH030067,1,151,884805807770,19/07/11 17:19
HH030068,1,151,2866802427098,19/07/11 17:19
HH030069,1,151,2866802727099,19/07/11 17:19
HH030070,1,151,884805807794,19/07/11 17:19
HH030071,1,152,884805598586,19/07/11 17:20
HH030072,1,152,884805598579,19/07/11 17:20
HH030073,1,152,884805599002,19/07/11 17:20
HH030074,1,153,884805556395,19/07/11 17:20
HH030075,1,153,884805556395,19/07/11 17:20
HH030076,1,153,884805556401,19/07/11 17:20
HH030077,1,153,884805556401,19/07/11 17:20
HH030078,1,154,884805807657,19/07/11 17:21
HH030079,1,155,884805987458,19/07/11 17:21
HH030080,1,155,2866602627094,19/07/11 17:21
HH030081,1,155,884805987458,19/07/11 17:21
HH030082,1,155,884805987458,19/07/11 17:21
