Device,Branch,Location,PLU,Timestamp
HH020001,1,554,5060205550019,19/07/11 16:56
HH020002,1,554,5060205550019,19/07/11 16:56
HH020003,1,554,5060205550019,19/07/11 16:57
HH020004,1,554,5060205550019,19/07/11 16:57
HH020005,1,554,5060205550019,19/07/11 16:57
HH020006,1,554,5060205550019,19/07/11 16:57
HH020007,1,554,5060205550019,19/07/11 16:57
HH020008,1,554,5060205550019,19/07/11 16:57
HH020009,1,554,5060205550019,19/07/11 16:57
HH020010,1,554,5060205550019,19/07/11 16:57
HH020011,1,554,5060205550019,19/07/11 16:57
HH020012,1,554,5060205550019,19/07/11 16:57
HH020013,1,554,5060205550019,19/07/11 16:57
HH020014,1,554,5060205550019,19/07/11 16:57
HH020015,1,554,5060205550019,19/07/11 16:57
HH020016,1,554,5060205550019,19/07/11 16:57
HH020017,1,554,5060205550019,19/07/11 16:57
HH020018,1,554,5060205550019,19/07/11 16:57
HH020019,1,554,5060205550019,19/07/11 16:58
HH020020,1,554,5060205550019,19/07/11 16:58
HH020021,1,554,5060205550019,19/07/11 16:58
HH020022,1,554,5060205550019,19/07/11 16:58
HH020023,1,554,5060205550019,19/07/11 16:58
HH020024,1,554,5060205550019,19/07/11 16:58
HH020025,1,554,5060205550019,19/07/11 16:58
HH020026,1,554,5060205550019,19/07/11 16:58
HH020027,1,554,5060205550019,19/07/11 16:58
HH020028,1,554,5060205550019,19/07/11 16:58
HH020029,1,554,5060205550019,19/07/11 16:59
HH020030,1,554,5060205550019,19/07/11 16:59
HH020031,1,554,5060205550019,19/07/11 16:59
HH020032,1,554,2698330400362,19/07/11 16:59
HH020033,1,554,5060205550019,19/07/11 16:59
HH020034,1,554,5060205550019,19/07/11 16:59
HH020035,1,554,5060205550019,19/07/11 16:59
HH020036,1,554,5060205550019,19/07/11 16:59
HH020037,1,554,5060205550019,19/07/11 16:59
HH020038,1,554,5060205550019,19/07/11 16:59
HH020039,1,554,5060205550019,19/07/11 16:59
HH020040,1,554,5060205550019,19/07/11 16:59
HH020041,1,554,5060205550019,19/07/11 16:59
HH020042,1,554,5060205550019,19/07/11 16:59
HH020043,1,554,5060205550019,19/07/11 16:59
HH020044,1,554,5060205550019,19/07/11 17:00
HH020045,1,554,5060205550019,19/07/11 17:00
HH020046,1,554,2698330400362,19/07/11 17:00
HH020047,1,554,5060205550019,19/07/11 17:00
HH020048,1,554,5060205550019,19/07/11 17:00
HH020049,1,554,5060205550019,19/07/11 17:00
HH020050,1,554,5060205550019,19/07/11 17:00
HH020051,1,554,5060205550019,19/07/11 17:00
HH020052,1,554,5060205550019,19/07/11 17:00
HH020053,1,554,5060205550019,19/07/11 17:00
HH020054,1,554,5060205550019,19/07/11 17:00
HH020055,1,554,5060205550019,19/07/11 17:00
HH020056,1,554,5060205550019,19/07/11 17:00
HH020057,1,554,5060205550019,19/07/11 17:00
HH020058,1,554,5060205550019,19/07/11 17:01
HH020059,1,554,5060205550019,19/07/11 17:01
HH020060,1,554,5060205550019,19/07/11 17:01
HH020061,1,554,5060205550019,19/07/11 17:01
HH020062,1,554,5060205550019,19/07/11 17:01
HH020063,1,554,5060205550019,19/07/11 17:01
HH020064,1,554,5060205550019,19/07/11 17:01
HH020065,1,554,5060205550019,19/07/11 17:01
HH020066,1,554,5060205550019,19/07/11 17:01
HH020067,1,554,5060205550019,19/07/11 17:01
HH020068,1,554,5060205550019,19/07/11 17:01
HH020069,1,554,5060205550019,19/07/11 17:01
HH020070,1,554,5060205550019,19/07/11 17:01
HH020071,1,554,5060205550019,19/07/11 17:02
HH020072,1,554,5060205550019,19/07/11 17:02
HH020073,1,554,5060205550019,19/07/11 17:02
HH020074,1,554,5060205550019,19/07/11 17:02
HH020075,1,554,5060205550019,19/07/11 17:02
HH020076,1,554,5060205550019,19/07/11 17:02
HH020077,1,554,5060205550019,19/07/11 17:02
HH020078,1,554,5060205550019,19/07/11 17:02
HH020079,1,554,5060205550019,19/07/11 17:02
HH020080,1,554,5060205550019,19/07/11 17:02
HH020081,1,554,5060205550019,19/07/11 17:02
HH020082,1,554,5060205550019,19/07/11 17:02
HH020083,1,554,5060205550019,19/07/11 17:03
HH020084,1,554,5060205550019,19/07/11 17:03
HH020085,1,554,5060205550019,19/07/11 17:03
HH020086,1,554,5060205550019,19/07/11 17:03
HH020087,1,554,5060205550019,19/07/11 17:03
HH020088,1,554,5060205550019,19/07/11 17:03
HH020089,1,554,5060205550019,19/07/11 17:03
HH020090,1,554,5060205550019,19/07/11 17:03
HH020091,1,554,5060205550019,19/07/11 17:03
HH020092,1,554,5060205550019,19/07/11 17:03
HH020093,1,554,5060205550019,19/07/11 17:03
