Device,Branch,Location,PLU,Timestamp
HH020001,1,541,098771488462,19/07/11 15:18
HH020002,1,541,098771488462,19/07/11 15:18
HH020003,1,541,098771488462,19/07/11 15:18
HH020004,1,541,098771488462,19/07/11 15:19
HH020005,1,541,098771488462,19/07/11 15:19
HH020006,1,541,098771488462,19/07/11 15:19
HH020007,1,541,098771488462,19/07/11 15:19
HH020008,1,541,098771488462,19/07/11 15:19
HH020009,1,541,098771488462,19/07/11 15:19
HH020010,1,541,098771488462,19/07/11 15:19
HH020011,1,541,098771488462,19/07/11 15:20
HH020012,1,541,098771488462,19/07/11 15:20
HH020013,1,541,098771488462,19/07/11 15:20
HH020014,1,541,098771488462,19/07/11 15:20
HH020015,1,541,098771488462,19/07/11 15:20
HH020016,1,541,098771488462,19/07/11 15:20
HH020017,1,541,098771488462,19/07/11 15:20
HH020018,1,541,098771488479,19/07/11 15:20
HH020019,1,541,098771488479,19/07/11 15:20
HH020020,1,541,098771488479,19/07/11 15:20
HH020021,1,541,098771488479,19/07/11 15:21
HH020022,1,541,098771488479,19/07/11 15:21
HH020023,1,541,098771488479,19/07/11 15:21
HH020024,1,541,098771488479,19/07/11 15:21
HH020025,1,541,098771488479,19/07/11 15:22
HH020026,1,540,738575886049,19/07/11 15:23
HH020027,1,540,738575886049,19/07/11 15:23
HH020028,1,540,738575886049,19/07/11 15:23
HH020029,1,540,738575886032,19/07/11 15:23
HH020030,1,540,738575886032,19/07/11 15:24
HH020031,1,540,738575885646,19/07/11 15:24
HH020032,1,540,738575885646,19/07/11 15:24
HH020033,1,540,738575848061,19/07/11 15:24
HH020034,1,540,738575848054,19/07/11 15:25
HH020035,1,537,4050561163627,19/07/11 15:26
HH020036,1,537,4050561153352,19/07/11 15:26
HH020037,1,537,4050561153345,19/07/11 15:26
HH020038,1,537,4050561153352,19/07/11 15:27
HH020039,1,537,4050561153352,19/07/11 15:27
HH020040,1,537,4050561153369,19/07/11 15:27
HH020041,1,537,4050561153703,19/07/11 15:27
HH020042,1,537,4050561153703,19/07/11 15:27
HH020043,1,537,4050561153697,19/07/11 15:27
HH020044,1,537,4050561153697,19/07/11 15:28
HH020045,1,537,4050561156216,19/07/11 15:28
HH020046,1,537,4050561156216,19/07/11 15:28
HH020047,1,534,4050561153635,19/07/11 15:29
HH020048,1,534,4050561153635,19/07/11 15:30
HH020049,1,534,4050561153635,19/07/11 15:30
HH020050,1,534,4050561153635,19/07/11 15:30
HH020051,1,535,4050561193440,19/07/11 15:31
HH020052,1,535,2872003026787,19/07/11 15:37
HH020053,1,536,4050561159163,19/07/11 15:37
HH020054,1,536,2691003022953,19/07/11 15:37
HH020055,1,536,4049854334868,19/07/11 15:37
