Device,Branch,Location,PLU,Timestamp
HH010001,1,771,5060045901026,19/07/11 15:36
HH010002,1,771,5060045901026,19/07/11 15:37
HH010003,1,771,5060045901033,19/07/11 15:37
HH010004,1,771,5060045901033,19/07/11 15:37
HH010005,1,771,5060045901033,19/07/11 15:37
HH010006,1,771,5060045901033,19/07/11 15:37
HH010007,1,771,5060045901040,19/07/11 15:37
HH010008,1,771,5060045902450,19/07/11 15:38
HH010009,1,771,5060045902450,19/07/11 15:38
HH010010,1,771,5060045902467,19/07/11 15:38
HH010011,1,771,5060045902467,19/07/11 15:38
HH010012,1,771,5060045902467,19/07/11 15:38
HH010013,1,771,5060045902467,19/07/11 15:38
HH010014,1,771,5060045902474,19/07/11 15:38
HH010015,1,772,7332058819482,19/07/11 15:40
HH010016,1,772,7332058819482,19/07/11 15:40
HH010017,1,772,7332058819482,19/07/11 15:40
HH010018,1,772,7332058819482,19/07/11 15:40
HH010019,1,772,7332058819482,19/07/11 15:40
HH010020,1,772,7332058819482,19/07/11 15:40
HH010021,1,772,7332058819482,19/07/11 15:40
HH010022,1,772,7332058819482,19/07/11 15:40
HH010023,1,772,7332058819482,19/07/11 15:40
HH010024,1,772,7332058819482,19/07/11 15:40
HH010025,1,772,7332058819482,19/07/11 15:40
HH010026,1,772,7332058819482,19/07/11 15:40
HH010027,1,772,7332058819482,19/07/11 15:41
HH010028,1,772,7332058819482,19/07/11 15:41
HH010029,1,772,7332058819482,19/07/11 15:41
HH010030,1,772,7332058819482,19/07/11 15:41
HH010031,1,803,8717457168130,19/07/11 15:55
HH010032,1,803,8717457168130,19/07/11 15:55
HH010033,1,803,8717457168130,19/07/11 15:55
HH010034,1,803,8717457168130,19/07/11 15:56
HH010035,1,803,8717457168918,19/07/11 15:56
HH010036,1,803,8717457168918,19/07/11 15:57
HH010037,1,803,8717457168918,19/07/11 15:57
HH010038,1,803,8717457168918,19/07/11 15:58
HH010039,1,803,8717457168918,19/07/11 15:58
HH010040,1,803,8717457168918,19/07/11 15:58
HH010041,1,803,8717457168918,19/07/11 15:58
HH010042,1,803,8717457168918,19/07/11 15:58
HH010043,1,803,8717457168178,19/07/11 15:59
HH010044,1,803,8717457168178,19/07/11 15:59
HH010045,1,803,8717457168178,19/07/11 15:59
HH010046,1,803,8717457136924,19/07/11 16:00
HH010047,1,803,8717457168178,19/07/11 16:00
HH010048,1,803,8717457168178,19/07/11 16:01
HH010049,1,803,8717457168178,19/07/11 16:01
HH010050,1,803,8717457168178,19/07/11 16:01
HH010051,1,803,8717457168178,19/07/11 16:01
HH010052,1,803,8717457168178,19/07/11 16:02
HH010053,1,803,8717457168932,19/07/11 16:02
HH010054,1,803,8717457168932,19/07/11 16:02
HH010055,1,803,8717457168932,19/07/11 16:02
HH010056,1,803,8717457168932,19/07/11 16:02
HH010057,1,803,8717457168932,19/07/11 16:02
HH010058,1,803,8717457168932,19/07/11 16:03
HH010059,1,803,8717457168932,19/07/11 16:03
HH010060,1,803,8717457168932,19/07/11 16:03
HH010061,1,803,8717457168932,19/07/11 16:03
HH010062,1,803,8717457168932,19/07/11 16:03
HH010063,1,803,8717457168932,19/07/11 16:03
HH010064,1,803,8717457168932,19/07/11 16:03
HH010065,1,803,8717457168932,19/07/11 16:04
HH010066,1,803,8717457168932,19/07/11 16:04
HH010067,1,803,8717457168932,19/07/11 16:04
HH010068,1,803,8717457168932,19/07/11 16:04
HH010069,1,803,8717457168932,19/07/11 16:04
HH010070,1,803,8717457168154,19/07/11 16:04
HH010071,1,803,8717457168154,19/07/11 16:04
HH010072,1,803,8717457168154,19/07/11 16:04
HH010073,1,803,8717457168154,19/07/11 16:05
HH010074,1,803,8717457168154,19/07/11 16:05
HH010075,1,803,8717457168154,19/07/11 16:05
HH010076,1,803,8717457168154,19/07/11 16:05
HH010077,1,803,8717457168154,19/07/11 16:05
HH010078,1,803,8717457168154,19/07/11 16:05
HH010079,1,803,8717457168154,19/07/11 16:05
HH010080,1,803,8717457168925,19/07/11 16:06
HH010081,1,803,8717457168925,19/07/11 16:06
HH010082,1,803,8717457168925,19/07/11 16:06
HH010083,1,803,8717457168925,19/07/11 16:07
HH010084,1,803,8717457168147,19/07/11 16:07
HH010085,1,803,8717457168161,19/07/11 16:07
HH010086,1,803,8717457168161,19/07/11 16:07
HH010087,1,803,8717457168161,19/07/11 16:07
