Device,Branch,Location,PLU,Timestamp
HH010001,1,763,738575202320,19/07/11 12:58
HH010002,1,763,738575202320,19/07/11 12:58
HH010003,1,763,738575202313,19/07/11 12:58
HH010004,1,763,738575202313,19/07/11 12:59
HH010005,1,763,738575202306,19/07/11 12:59
HH010006,1,763,738575202313,19/07/11 12:59
HH010007,1,763,738575202313,19/07/11 12:59
HH010008,1,763,738575202313,19/07/11 12:59
HH010009,1,763,738575202313,19/07/11 12:59
HH010010,1,763,738575202313,19/07/11 12:59
HH010011,1,766,738575937154,19/07/11 12:59
HH010012,1,766,040707053220,19/07/11 12:59
HH010013,1,766,040707053244,19/07/11 12:59
HH010014,1,766,738575937161,19/07/11 12:59
HH010015,1,766,738575936799,19/07/11 13:00
HH010016,1,766,738575936782,19/07/11 13:00
HH010017,1,766,738575936799,19/07/11 13:00
HH010018,1,766,738575936782,19/07/11 13:00
HH010019,1,766,738575936782,19/07/11 13:00
HH010020,1,786,5060045903440,19/07/11 13:01
HH010021,1,786,5060045902221,19/07/11 13:01
HH010022,1,786,5060045900081,19/07/11 13:01
HH010023,1,786,2763703001429,19/07/11 13:01
HH010024,1,786,5060045900098,19/07/11 13:01
HH010025,1,786,2763703000644,19/07/11 13:01
HH010026,1,786,5060045900401,19/07/11 13:01
HH010027,1,786,5060045900128,19/07/11 13:01
HH010028,1,786,5060045900111,19/07/11 13:01
HH010029,1,786,5060045900128,19/07/11 13:02
HH010030,1,782,5051508132415,19/07/11 13:03
HH010031,1,782,5051508132408,19/07/11 13:04
HH010032,1,782,5051508132408,19/07/11 13:04
HH010033,1,782,5051508132408,19/07/11 13:04
HH010034,1,782,5051508132408,19/07/11 13:04
HH010035,1,782,5051508132392,19/07/11 13:04
HH010036,1,782,5051508132439,19/07/11 13:04
HH010037,1,782,5051508132439,19/07/11 13:04
HH010038,1,782,5051508132392,19/07/11 13:04
HH010039,1,783,5051508059392,19/07/11 13:05
HH010040,1,783,5051508059392,19/07/11 13:05
HH010041,1,783,5051508059392,19/07/11 13:06
HH010042,1,783,5051508059392,19/07/11 13:06
HH010043,1,783,5051508059392,19/07/11 13:06
HH010044,1,783,5051508059392,19/07/11 13:06
HH010045,1,783,5051508059392,19/07/11 13:06
HH010046,1,783,5051508059392,19/07/11 13:06
HH010047,1,783,5051508030490,19/07/11 13:06
HH010048,1,783,5051508030490,19/07/11 13:06
HH010049,1,783,5051508030490,19/07/11 13:06
HH010050,1,783,5051508059392,19/07/11 13:07
HH010051,1,779,5051508024659,19/07/11 13:07
HH010052,1,780,5051508056896,19/07/11 13:07
HH010053,1,780,5051508056896,19/07/11 13:07
HH010054,1,780,5051508056896,19/07/11 13:07
HH010055,1,780,5051508056896,19/07/11 13:07
HH010056,1,780,5051508056896,19/07/11 13:07
HH010057,1,776,5051508058043,19/07/11 13:08
HH010058,1,776,5051508058043,19/07/11 13:08
HH010059,1,776,5051508058043,19/07/11 13:08
HH010060,1,776,5051508058043,19/07/11 13:08
HH010061,1,776,5051508058043,19/07/11 13:08
HH010062,1,776,5051508058043,19/07/11 13:08
HH010063,1,776,5051508058043,19/07/11 13:08
HH010064,1,776,5051508058043,19/07/11 13:08
HH010065,1,776,5051508058043,19/07/11 13:08
HH010066,1,776,5051508058043,19/07/11 13:08
HH010067,1,776,5051508058036,19/07/11 13:08
HH010068,1,776,5051508058036,19/07/11 13:09
HH010069,1,776,5051508058036,19/07/11 13:09
HH010070,1,776,5051508058036,19/07/11 13:09
HH010071,1,776,5051508058036,19/07/11 13:09
HH010072,1,776,5051508058036,19/07/11 13:09
HH010073,1,776,5051508058036,19/07/11 13:09
HH010074,1,776,5051508058036,19/07/11 13:09
HH010075,1,776,5051508058036,19/07/11 13:09
HH010076,1,776,5051508058036,19/07/11 13:09
HH010077,1,776,5051508058036,19/07/11 13:09
HH010078,1,776,5051508058050,19/07/11 13:09
HH010079,1,776,5051508058050,19/07/11 13:09
HH010080,1,777,5051508212605,19/07/11 13:10
HH010081,1,777,5051508212612,19/07/11 13:10
