Device,Branch,Location,PLU,Timestamp
HH020001,1,508,027906114600,19/07/11 18:30
HH020002,1,508,027906114600,19/07/11 18:30
HH020003,1,508,027906114600,19/07/11 18:30
HH020004,1,508,027906114600,19/07/11 18:30
HH020005,1,508,027906114600,19/07/11 18:30
HH020006,1,508,027906114600,19/07/11 18:31
HH020007,1,508,027906114600,19/07/11 18:31
HH020008,1,508,027906114600,19/07/11 18:31
HH020009,1,508,027906114600,19/07/11 18:31
HH020010,1,508,027906114600,19/07/11 18:31
HH020011,1,508,027906114600,19/07/11 18:31
HH020012,1,508,027906114600,19/07/11 18:31
HH020013,1,508,027906114594,19/07/11 18:31
HH020014,1,508,027906114594,19/07/11 18:31
HH020015,1,508,027906114594,19/07/11 18:32
HH020016,1,508,027906114594,19/07/11 18:32
HH020017,1,508,027906114594,19/07/11 18:32
HH020018,1,508,027906114594,19/07/11 18:32
HH020019,1,508,027906114594,19/07/11 18:32
HH020020,1,508,027906114594,19/07/11 18:32
HH020021,1,508,027906114617,19/07/11 18:32
HH020022,1,508,027906114624,19/07/11 18:32
HH020023,1,508,027906114617,19/07/11 18:32
HH020024,1,508,027906114617,19/07/11 18:32
HH020025,1,508,027906114587,19/07/11 18:33
HH020026,1,508,027906114617,19/07/11 18:33
HH020027,1,508,027906114624,19/07/11 18:33
HH020028,1,508,027906114587,19/07/11 18:33
HH020029,1,508,027906114617,19/07/11 18:33
HH020030,1,508,027906114617,19/07/11 18:33
HH020031,1,508,027906114617,19/07/11 18:33
HH020032,1,508,027906114600,19/07/11 18:34
HH020033,1,508,027906114600,19/07/11 18:34
HH020034,1,509,027906114846,19/07/11 18:35
HH020035,1,509,027906114846,19/07/11 18:36
HH020036,1,509,027906114846,19/07/11 18:36
HH020037,1,509,027906114846,19/07/11 18:36
HH020038,1,509,027906114846,19/07/11 18:36
HH020039,1,509,027906114846,19/07/11 18:36
HH020040,1,509,027906114846,19/07/11 18:36
HH020041,1,509,027906114846,19/07/11 18:36
HH020042,1,509,027906114846,19/07/11 18:36
HH020043,1,509,027906114846,19/07/11 18:36
HH020044,1,509,027906114846,19/07/11 18:37
HH020045,1,509,027906114839,19/07/11 18:37
HH020046,1,509,027906114839,19/07/11 18:37
HH020047,1,509,027906114839,19/07/11 18:37
HH020048,1,509,027906114839,19/07/11 18:37
HH020049,1,509,027906114853,19/07/11 18:37
HH020050,1,509,027906114846,19/07/11 18:37
HH020051,1,509,027906114860,19/07/11 18:37
HH020052,1,509,027906114839,19/07/11 18:37
HH020053,1,509,027906114853,19/07/11 18:38
HH020054,1,509,027906114853,19/07/11 18:38
HH020055,1,509,027906114853,19/07/11 18:38
HH020056,1,510,732075066338,19/07/11 18:39
HH020057,1,510,732075066338,19/07/11 18:39
HH020058,1,510,732075066338,19/07/11 18:40
HH020059,1,510,732075066338,19/07/11 18:40
HH020060,1,510,732075066338,19/07/11 18:40
HH020061,1,510,732075066321,19/07/11 18:40
HH020062,1,510,732075066321,19/07/11 18:41
HH020063,1,510,732075066321,19/07/11 18:41
HH020064,1,510,732075066321,19/07/11 18:41
HH020065,1,510,732075066321,19/07/11 18:41
HH020066,1,510,732075066321,19/07/11 18:41
HH020067,1,510,732075066314,19/07/11 18:41
HH020068,1,510,732075066345,19/07/11 18:41
HH020069,1,510,732075066352,19/07/11 18:41
HH020070,1,510,732075066345,19/07/11 18:42
HH020071,1,510,732075066345,19/07/11 18:42
HH020072,1,511,027906135100,19/07/11 18:43
HH020073,1,511,027906135100,19/07/11 18:44
HH020074,1,511,027906135094,19/07/11 18:44
HH020075,1,511,027906135100,19/07/11 18:44
HH020076,1,511,027906135087,19/07/11 18:44
HH020077,1,511,027906135032,19/07/11 18:44
HH020078,1,511,027906135032,19/07/11 18:44
HH020079,1,511,027906135032,19/07/11 18:45
HH020080,1,511,027906135025,19/07/11 18:45
HH020081,1,512,884805788765,19/07/11 18:45
HH020082,1,512,884805788765,19/07/11 18:46
HH020083,1,512,884805788765,19/07/11 18:46
HH020084,1,512,884805788765,19/07/11 18:46
HH020085,1,512,884805788765,19/07/11 18:46
HH020086,1,512,884805788765,19/07/11 18:46
HH020087,1,512,884805788765,19/07/11 18:46
HH020088,1,512,884805788765,19/07/11 18:46
HH020089,1,512,884805788772,19/07/11 18:46
HH020090,1,512,884805788765,19/07/11 18:46
HH020091,1,512,884805803871,19/07/11 18:47
HH020092,1,512,884805803871,19/07/11 18:47
HH020093,1,512,884805803871,19/07/11 18:47
HH020094,1,512,884805788772,19/07/11 18:47
HH020095,1,512,884805788772,19/07/11 18:47
HH020096,1,512,884805803864,19/07/11 18:47
HH020097,1,512,884805788772,19/07/11 18:47
HH020098,1,512,884805803871,19/07/11 18:47
HH020099,1,512,884805803871,19/07/11 18:48
HH020100,1,513,884805716751,19/07/11 18:49
HH020101,1,513,884805716768,19/07/11 18:49
HH020102,1,513,884805716782,19/07/11 18:49
HH020103,1,513,884805716782,19/07/11 18:49
HH020104,1,513,884805716751,19/07/11 18:49
