Device,Branch,Location,PLU,Timestamp
HH010001,1,802,8717457168833,19/07/11 18:03
HH010002,1,802,8717457142000,19/07/11 18:03
HH010003,1,802,8717457142000,19/07/11 18:03
HH010004,1,802,8717457142000,19/07/11 18:04
HH010005,1,802,8717457142000,19/07/11 18:05
HH010006,1,867,080694274505,19/07/11 18:08
HH010007,1,867,080694274505,19/07/11 18:08
HH010008,1,867,080694274505,19/07/11 18:08
HH010009,1,867,080694274505,19/07/11 18:08
HH010010,1,867,080694274505,19/07/11 18:08
HH010011,1,867,080694274505,19/07/11 18:08
HH010012,1,867,080694274505,19/07/11 18:08
HH010013,1,867,080694274505,19/07/11 18:09
HH010014,1,867,080694274505,19/07/11 18:09
HH010015,1,867,080694274505,19/07/11 18:09
HH010016,1,867,080694221509,19/07/11 18:10
HH010017,1,867,080694221509,19/07/11 18:10
HH010018,1,867,080694221509,19/07/11 18:10
HH010019,1,867,080694221509,19/07/11 18:10
HH010020,1,867,080694221509,19/07/11 18:10
HH010021,1,867,080694221509,19/07/11 18:10
HH010022,1,867,080694221509,19/07/11 18:10
HH010023,1,867,080694221509,19/07/11 18:11
HH010024,1,867,080694221509,19/07/11 18:11
HH010025,1,867,080694275281,19/07/11 18:11
HH010026,1,867,080694275281,19/07/11 18:11
HH010027,1,867,080694275281,19/07/11 18:11
HH010028,1,867,801634519179,19/07/11 18:12
HH010029,1,867,801634519179,19/07/11 18:12
HH010030,1,867,801634519179,19/07/11 18:12
HH010031,1,867,801634519179,19/07/11 18:12
HH010032,1,867,801634519179,19/07/11 18:12
HH010033,1,867,801634519179,19/07/11 18:12
HH010034,1,867,801634519179,19/07/11 18:12
HH010035,1,867,801634519179,19/07/11 18:12
HH010036,1,867,801634519179,19/07/11 18:12
HH010037,1,867,080694201082,19/07/11 18:13
HH010038,1,867,080694201082,19/07/11 18:13
HH010039,1,867,080694201082,19/07/11 18:13
HH010040,1,867,080694259199,19/07/11 18:13
HH010041,1,867,080694259199,19/07/11 18:13
HH010042,1,867,080694259199,19/07/11 18:13
HH010043,1,867,080694259199,19/07/11 18:13
HH010044,1,867,080694259199,19/07/11 18:13
HH010045,1,867,080694282449,19/07/11 18:14
HH010046,1,867,801634519292,19/07/11 18:14
HH010047,1,867,801634519292,19/07/11 18:14
HH010048,1,867,801634519292,19/07/11 18:14
HH010049,1,867,801634519292,19/07/11 18:14
HH010050,1,867,801634519292,19/07/11 18:14
HH010051,1,867,801634519292,19/07/11 18:14
HH010052,1,867,801634519292,19/07/11 18:14
HH010053,1,867,801634519292,19/07/11 18:15
HH010054,1,867,801634519292,19/07/11 18:15
HH010055,1,867,801634519292,19/07/11 18:15
HH010056,1,867,801634519292,19/07/11 18:15
HH010057,1,867,801634519292,19/07/11 18:15
HH010058,1,867,801634519292,19/07/11 18:15
HH010059,1,867,801634519292,19/07/11 18:15
HH010060,1,867,080694180417,19/07/11 18:16
HH010061,1,867,080694180417,19/07/11 18:16
HH010062,1,867,080694180417,19/07/11 18:16
HH010063,1,867,080694180417,19/07/11 18:16
HH010064,1,867,080694180417,19/07/11 18:17
